,Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe",contains word before,contains bible clue
8778,7/9/2021,EST,It's not the final number: Abbr.,Other,,False,6,32,8,False,False,False,False,1,False,4.5,0,0.3333333333333333,0.09375,False,False,False,False,False,False,False
8809,7/9/2021,MYRRH,Biblical birthday gift,Other,,False,3,22,2,False,False,False,False,0,False,6.666666666666667,0,0.0,0.0,False,False,False,False,False,False,True
8898,7/8/2021,YEA,A word in passing?,Other,,True,4,18,4,False,False,False,False,0,False,3.75,0,0.0,0.05555555555555555,False,False,False,False,False,False,False
8972,7/6/2021,IRAN,Land with coasts on both the Caspian Sea and Persian Gulf,Other,,False,11,57,10,False,False,False,False,0,False,4.2727272727272725,0,0.36363636363636365,0.0,False,False,False,False,False,False,False
8986,7/6/2021,ALOU,"Felipe, Matty or Jesus of baseball fame",Other,,False,7,39,7,False,False,False,False,0,False,4.714285714285714,1,0.42857142857142855,0.02564102564102564,False,False,False,False,False,False,True
9006,7/6/2021,ABBA,"Pop group with the hits 17-, 39- and 61-Across",Other,,False,9,46,18,False,False,False,False,0,False,4.222222222222222,1,0.1111111111111111,0.08695652173913043,False,False,False,False,False,False,False
9015,7/6/2021,TOME,"""The way I see it ...""",Other,,False,6,22,10,True,False,False,False,0,True,2.8333333333333335,0,0.16666666666666666,0.22727272727272727,False,False,True,False,False,False,False
9045,7/6/2021,INN,Quaint place to stay,Other,,False,4,20,3,False,False,False,False,0,False,4.25,0,0.0,0.0,False,False,False,False,False,False,False
9068,7/5/2021,TORAH,Bar mitzvah reading,Other,,False,3,19,2,False,False,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
9073,7/5/2021,ANT,Insect that can carry up to 50 times its body weight,Other,,False,11,52,12,False,False,False,False,0,False,3.8181818181818183,0,0.0,0.0,False,False,False,False,False,False,False
9114,7/5/2021,ELI,Yale collegian,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.0,False,False,False,False,False,False,False
9253,7/3/2021,THOU,It's often seen beside art,Other,,False,5,26,5,False,False,False,False,0,False,4.4,0,0.2,0.038461538461538464,False,False,False,False,False,False,False
9318,7/2/2021,AMEN,Part of a church chorus,Other,,False,5,23,4,False,False,False,False,0,False,3.8,0,0.0,0.0,False,False,False,False,False,False,False
9391,7/1/2021,TWO,&larr;,Other,,False,1,6,2,False,False,False,False,0,False,6.0,0,0.0,0.3333333333333333,False,False,False,False,False,False,False
9426,7/1/2021,TIS,"First word of the song ""Simple Gifts""",Other,,False,7,37,8,False,False,False,False,0,False,4.428571428571429,0,0.42857142857142855,0.05405405405405406,False,False,False,False,False,False,False
9547,6/29/2021,JACOB,New York's ___ K. Javits Convention Center,Other,,False,7,42,11,False,True,False,False,1,False,5.142857142857143,0,0.8571428571428571,0.11904761904761904,False,False,False,False,False,False,False
9621,6/28/2021,REBA,Singer McEntire,Other,,False,2,15,1,False,False,False,False,0,False,7.0,0,1.0,0.0,False,False,False,False,False,False,False
9658,6/27/2021,ASS,Bozo,Single Word,,False,1,4,0,False,False,False,False,0,False,4.0,0,0.0,0.0,False,False,False,False,False,False,False
9663,6/27/2021,ABBA,"Band whose ""Gold: Greatest Hits"" has sold over 30 million copies",Other,,False,11,64,15,False,False,False,False,0,False,4.909090909090909,0,0.36363636363636365,0.046875,False,False,False,False,False,False,False
9697,6/27/2021,THY,Biblical possessive,Other,,False,2,19,1,False,False,False,False,0,False,9.0,0,0.5,0.0,False,False,False,False,False,False,True
9715,6/27/2021,ESAU,Twin in Genesis,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
9756,6/27/2021,RED,"___ River, part of the Texas/Oklahoma border",Other,,False,7,44,11,False,True,False,False,0,False,5.428571428571429,1,0.2857142857142857,0.11363636363636363,False,False,False,False,False,False,False
10020,6/23/2021,SMITE,"Strike hard, in the Bible",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.4,0.04,False,False,False,False,False,False,True
10037,6/22/2021,IMAGED,"X-rayed, e.g.",Other,,False,2,13,5,False,False,False,False,2,False,6.0,1,0.0,0.3076923076923077,True,False,False,False,False,False,False
10059,6/22/2021,TIS,"""___ but a scratch""",Other,,False,4,19,8,True,True,False,False,0,False,4.0,0,0.0,0.2631578947368421,False,False,True,False,False,False,False
10185,6/21/2021,JOB,What you're hired to do,Other,,False,5,23,5,False,False,False,False,0,False,3.8,0,0.0,0.043478260869565216,False,False,False,False,False,False,False
10243,6/20/2021,REST,Break,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
10370,6/19/2021,AARON,Elder brother of Moses,Other,,False,4,22,3,False,False,False,False,0,False,4.75,0,0.5,0.0,False,False,False,False,False,False,False
10399,6/18/2021,EST,"""Errare humanum ___""",Other,,False,3,20,7,True,True,False,False,0,False,6.0,0,0.0,0.25,False,False,True,False,False,False,False
10427,6/18/2021,THOU,Grand,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,1.0,0.0,False,False,False,False,False,False,False
10514,6/17/2021,ERAT,Part of Q.E.D.,Other,,False,3,14,5,False,False,False,False,3,False,4.0,0,0.3333333333333333,0.21428571428571427,False,False,False,False,False,False,False
10519,6/17/2021,ARK,Synagogue feature,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,0.5,0.0,False,False,False,False,False,False,False
10523,6/16/2021,ABBA,Quatrain rhyme scheme,Other,,False,3,21,2,False,False,False,False,0,False,6.333333333333333,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
10530,6/16/2021,THEE,Rapper Megan ___ Stallion,Other,,False,4,25,6,False,True,False,False,0,False,5.5,0,0.75,0.12,False,False,False,False,False,False,False
10538,6/16/2021,ASS,Follower of smart or bad,Other,,False,5,24,4,False,False,False,False,0,False,4.0,0,0.2,0.0,False,False,False,False,False,False,False
10634,6/15/2021,EDEN,Paradise,Single Word,,False,1,8,0,False,False,False,False,0,False,8.0,0,0.0,0.0,False,False,False,False,False,False,False
10639,6/15/2021,EST,Winter hrs. in New Jersey,Other,,False,5,25,5,False,False,False,False,1,False,4.2,0,0.6,0.04,False,False,False,False,False,False,False
10684,6/14/2021,ELNINO,Pacific weather phenomenon,Other,,False,3,26,2,False,False,False,False,0,False,8.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
10712,6/14/2021,SARAH,Actress ___ Jessica Parker,Other,,False,4,26,6,False,True,False,False,0,False,5.75,0,0.75,0.11538461538461539,False,False,False,False,False,False,False
10767,6/13/2021,ETH,Biblical verb ending,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.0,0.0,False,False,False,False,False,False,True
10816,6/13/2021,ACTS,___ of Parliament,Other,,False,3,17,5,False,True,False,False,0,False,5.0,0,0.3333333333333333,0.17647058823529413,False,False,False,False,False,False,False
10823,6/13/2021,IDO,Words at an unveiling?,Other,,True,4,22,4,False,False,False,False,0,False,4.75,0,0.0,0.045454545454545456,False,False,False,False,False,False,False
10885,6/12/2021,STD,Part of P.S.T.: Abbr.,Other,,False,4,21,8,False,False,False,False,4,False,4.5,0,0.5,0.23809523809523808,False,False,False,False,False,False,False
10909,6/12/2021,RED,What those with protanomaly have difficulty seeing,Other,,False,7,50,6,False,False,False,False,0,False,6.285714285714286,0,0.0,0.0,False,False,False,False,False,False,False
10974,6/11/2021,ANIMALS,Members of a certain kingdom,Other,,False,5,28,4,False,False,False,False,0,False,4.8,0,0.0,0.0,False,False,False,False,False,False,False
10995,6/11/2021,TWO,"""Arguing with a fool proves there are ___"": Doris M. Smith",Other,,False,11,58,17,False,True,False,False,1,False,4.363636363636363,0,0.2727272727272727,0.1206896551724138,False,False,False,False,False,False,False
11002,6/10/2021,EST,Contractor's fig.,Other,,False,2,17,3,False,False,False,False,1,False,8.0,0,0.5,0.11764705882352941,False,False,False,False,False,False,False
11014,6/10/2021,JAMES,Professor Moriarty's first name,Other,,False,4,31,4,False,False,False,False,0,False,7.0,0,0.5,0.03225806451612903,False,False,False,False,False,False,False
11032,6/10/2021,ADAM,"Name that derives from the Hebrew word for ""earth""",Other,,False,9,50,10,False,False,False,False,0,False,4.666666666666667,0,0.1111111111111111,0.04,False,False,False,False,False,False,False
11052,6/10/2021,ART,"""The only way to run away without leaving home,"" per Twyla Tharp",Other,,False,12,64,14,False,False,False,False,0,False,4.416666666666667,1,0.16666666666666666,0.046875,False,False,False,False,False,False,False
11067,6/9/2021,ADAM,First person?,Other,,True,2,13,2,False,False,False,False,0,False,6.0,0,0.5,0.07692307692307693,False,False,False,False,False,False,False
11069,6/9/2021,ELON,Musk of 45-Across,Other,,False,3,17,5,False,False,False,False,0,False,5.0,0,0.3333333333333333,0.058823529411764705,False,False,False,False,False,False,False
11086,6/9/2021,IDOL,"Golden calf, e.g.",Other,,False,3,17,5,False,False,False,False,2,False,5.0,1,0.3333333333333333,0.17647058823529413,True,False,False,False,False,False,False
11119,6/9/2021,ROOD,Church cross,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.5,0.0,False,False,False,False,False,False,False
11129,6/8/2021,EPIC,"___ Games, maker of Fortnite",Other,,False,5,28,8,False,True,False,False,0,False,4.8,1,0.4,0.14285714285714285,False,False,False,False,False,False,False
11199,6/7/2021,ELON,Musk of SpaceX,Other,,False,3,14,2,False,False,False,False,0,False,4.0,0,0.6666666666666666,0.0,False,False,False,False,False,False,False
11211,6/7/2021,BOOK,Library item,Other,,False,2,12,1,False,False,False,False,0,False,5.5,0,0.0,0.0,False,False,False,False,False,False,False
11229,6/7/2021,EVE,Garden of Eden woman,Other,,False,4,20,3,False,False,False,False,0,False,4.25,0,0.5,0.0,False,False,False,False,False,False,False
11244,6/7/2021,ANNE,"Hathaway of ""The Devil Wears Prada""",Other,,False,6,35,7,False,False,False,False,0,False,5.0,0,0.8333333333333334,0.05714285714285714,False,False,False,False,False,False,False
11463,6/4/2021,REST,Time out?,Other,,True,2,9,2,False,False,False,False,0,False,4.0,0,0.0,0.1111111111111111,False,False,False,False,False,False,False
11509,6/3/2021,ESSENE,Member of an ancient Jewish sect,Other,,False,6,32,5,False,False,False,False,0,False,4.5,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
11543,6/3/2021,ABSALOM,Biblical name repeated in a Faulkner title,Other,,False,7,42,6,False,False,False,False,0,False,5.142857142857143,0,0.14285714285714285,0.0,False,False,False,False,False,False,True
11547,6/3/2021,BABE,Honey,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
11563,6/3/2021,AMOS,Singer Tori,Other,,False,2,11,1,False,False,False,False,0,False,5.0,0,1.0,0.0,False,False,False,False,False,False,False
11569,6/3/2021,LOGIA,Sayings attributed to Jesus,Other,,False,4,27,3,False,False,False,False,0,False,6.0,0,0.25,0.0,False,False,False,False,False,False,True
11581,6/2/2021,EAST,Jet stream direction,Other,,False,3,20,2,False,False,False,False,0,False,6.0,0,0.3333333333333333,0.0,False,False,False,False,False,False,False
11709,6/1/2021,ANT,Carpenter ___,Other,,False,2,13,4,False,True,False,False,0,False,6.0,0,0.5,0.23076923076923078,False,False,False,False,False,False,False
11728,5/31/2021,EPIC,"The ""Odyssey,"" for one",Other,,False,4,22,6,False,False,False,False,0,False,4.75,1,0.25,0.13636363636363635,False,False,False,False,False,False,False
11820,5/30/2021,DAVID,King of ancient Israel,Other,,False,4,22,3,False,False,False,False,0,False,4.75,0,0.5,0.0,False,False,False,False,False,False,False
11873,5/30/2021,MOAB,Gateway city to Utah's Arches National Park,Other,,False,7,43,7,False,False,False,False,0,False,5.285714285714286,0,0.7142857142857143,0.023255813953488372,False,False,False,False,False,False,False
11904,5/30/2021,ELI,One of the Manning brothers,Other,,False,5,27,4,False,False,False,False,0,False,4.6,0,0.2,0.0,False,False,False,False,False,False,False
11961,5/29/2021,REST,Break,Single Word,,False,1,5,0,False,False,False,False,0,False,5.0,0,0.0,0.0,False,False,False,False,False,False,False
12003,5/28/2021,EPIC,More than outstanding,Other,,False,3,21,2,False,False,False,False,0,False,6.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
12012,5/28/2021,ENOS,905-year-old in Genesis,Other,,False,3,23,7,False,False,False,False,0,False,7.0,0,0.3333333333333333,0.08695652173913043,False,False,False,False,False,False,False
12041,5/28/2021,TOME,Antithesis of light reading?,Other,,True,4,28,4,False,False,False,False,0,False,6.25,0,0.0,0.03571428571428571,False,False,False,False,False,False,False
12104,5/27/2021,IDO,"""Affirmative""",Other,,False,1,13,2,True,False,False,False,0,False,13.0,0,0.0,0.15384615384615385,False,False,True,False,False,False,False
12136,5/26/2021,EST,"Suffix with ""most,"" redundantly",Other,,False,4,31,6,False,False,False,False,0,False,7.0,1,0.25,0.0967741935483871,False,False,False,False,False,False,False
12138,5/26/2021,AVA,Director DuVernay,Other,,False,2,17,1,False,False,False,False,0,False,8.0,0,1.0,0.0,False,False,False,False,False,False,False
12163,5/26/2021,YEA,Vote of support,Other,,False,3,15,2,False,False,False,False,0,False,4.333333333333333,0,0.0,0.0,False,False,False,False,False,False,False
12220,5/25/2021,ABEL,"___ Prize, annual award in mathematics",Other,,False,6,38,9,False,True,False,False,0,False,5.5,1,0.16666666666666666,0.10526315789473684,False,False,False,False,False,False,False
12227,5/25/2021,TWO,"Start of every ZIP code in Washington, D.C.",Other,,False,8,43,10,False,False,False,False,2,False,4.5,1,0.5,0.06976744186046512,False,False,False,False,False,False,False
12256,5/24/2021,ISAAC,Author Asimov,Other,,False,2,13,1,False,False,False,False,0,False,6.0,0,0.5,0.0,False,False,False,False,False,False,False
12263,5/24/2021,ANT,It might be confused with a termite,Other,,False,7,35,6,False,False,False,False,0,False,4.142857142857143,0,0.14285714285714285,0.0,False,False,False,False,False,False,False
12267,5/24/2021,EAST,"___ Asia (China, Japan and environs)",Other,,False,6,36,11,False,True,False,False,0,False,5.166666666666667,1,0.5,0.16666666666666666,False,False,False,False,False,False,False
12286,5/24/2021,DOTH,"""The lady ___ protest too much"": ""Hamlet""",Other,,False,7,41,14,True,True,False,False,0,False,5.0,0,0.14285714285714285,0.1951219512195122,False,False,False,False,False,False,False
12302,5/24/2021,JUDE,"""Hey ___"" (Beatles hit)",Other,,False,4,23,10,False,True,False,False,0,False,5.0,0,0.25,0.30434782608695654,False,False,False,False,False,False,False
12333,5/23/2021,IRAN,One side of a 2015 nuclear agreement,Other,,False,7,36,10,False,False,False,False,0,False,4.285714285714286,0,0.0,0.0,False,False,False,False,False,False,False
12500,5/22/2021,ASS,One often sent packing?,Other,,True,4,23,4,False,False,False,False,0,False,5.0,0,0.0,0.043478260869565216,False,False,False,False,False,False,False
12579,5/20/2021,ASS,Dunderhead,Single Word,,False,1,10,0,False,False,False,False,0,False,10.0,0,0.0,0.0,False,False,False,False,False,False,False
12671,5/19/2021,REDSEA,It's west of Yemen,Other,,False,4,18,4,False,False,False,False,0,False,3.75,0,0.5,0.05555555555555555,False,False,False,False,False,False,False
12686,5/19/2021,ANNE,Actress Hathaway,Other,,False,2,16,1,False,False,False,False,0,False,7.5,0,1.0,0.0,False,False,False,False,False,False,False
12701,5/19/2021,LEAH,Two-time Emmy winner Remini,Other,,False,4,27,4,False,False,False,False,0,False,6.0,0,0.5,0.037037037037037035,False,False,False,False,False,False,False
12741,5/18/2021,ASS,Braying animal,Other,,False,2,14,1,False,False,False,False,0,False,6.5,0,0.5,0.0,False,False,False,False,False,False,False
12779,5/18/2021,INN,Overnight stop on a road trip,Other,,False,6,29,5,False,False,False,False,0,False,4.0,0,0.16666666666666666,0.0,False,False,False,False,False,False,False
12780,5/17/2021,FIG,___ Newton (cookie),Other,,False,3,19,7,False,True,False,False,0,False,5.666666666666667,0,0.3333333333333333,0.2631578947368421,False,False,False,False,False,False,False
12884,5/16/2021,RED,Like cabernet sauvignon,Other,,False,3,23,2,False,False,False,False,0,False,7.0,0,0.0,0.0,False,False,False,False,False,False,False
12941,5/16/2021,THOU,G,Single Word,,False,1,1,0,False,False,False,False,0,False,1.0,0,0.0,0.0,False,False,False,False,False,False,False
12954,5/16/2021,SAUL,Literature Nobelist Bellow,Other,,False,3,26,2,False,False,False,False,0,False,8.0,0,1.0,0.0,False,False,False,False,False,False,False
